Vehicle_ID,Model_Year,Brand,Model,Electric_Vehicle_Type,CAFV_Eligibility,Electric_Range,Base_MSRP,Vehicle_Age,Price_Category,Range_Category,Vehicle_Type
119112,2023,Ather Energy,Atto 3,BEV,Not Eligible,356,2719199,3,Midrange,Medium,4 Wheeler
119113,2023,Tata Motors,Atto 3,BEV,Eligible,350,4070296,3,Premium,Medium,4 Wheeler
119114,2023,Ola Electric,Atto 3,BEV,Not Eligible,488,1009997,3,Budget,Long,4 Wheeler
119115,2023,Hyundai Ev,450X,BEV,Eligible,362,4184795,3,Premium,Medium,2 Wheeler
119116,2023,Mahindra Electric,S1 Pro,BEV,Eligible,362,1346772,3,Budget,Medium,2 Wheeler
119117,2023,Tata Motors,450X,BEV,Eligible,380,1418830,3,Budget,Medium,2 Wheeler
119118,2023,Byd India,Zs Ev,BEV,Eligible,242,3765405,3,Premium,Medium,4 Wheeler
119119,2023,Mg Motor India,S1 Pro,BEV,Eligible,211,1118621,3,Budget,Medium,2 Wheeler
119120,2023,Byd India,Iqube,BEV,Not Eligible,227,2660885,3,Midrange,Medium,2 Wheeler
119121,2023,Ola Electric,450X,BEV,Not Eligible,389,1936465,3,Midrange,Medium,2 Wheeler
119122,2023,Tvs Motor,Atto 3,BEV,Eligible,451,4272902,3,Premium,Long,4 Wheeler
119123,2023,Ola Electric,Xuv400,BEV,Eligible,243,926485,3,Budget,Medium,4 Wheeler
119124,2023,Tata Motors,Zs Ev,BEV,Not Eligible,292,3732491,3,Premium,Medium,4 Wheeler
119125,2023,Mg Motor India,Zs Ev,PHEV,Eligible,420,1477832,3,Budget,Long,4 Wheeler
119126,2023,Tata Motors,Zs Ev,BEV,Eligible,169,2041911,3,Midrange,Short,4 Wheeler
119127,2023,Ather Energy,S1 Pro,BEV,Eligible,187,2942953,3,Midrange,Short,2 Wheeler
119128,2023,Tata Motors,Kona Ev,BEV,Eligible,305,924148,3,Budget,Medium,4 Wheeler
119129,2023,Mg Motor India,450X,PHEV,Eligible,504,2721938,3,Midrange,Long,2 Wheeler
119130,2023,Ather Energy,Iqube,BEV,Eligible,485,1985955,3,Midrange,Long,2 Wheeler
119131,2023,Hyundai Ev,Xuv400,PHEV,Eligible,262,2085783,3,Midrange,Medium,4 Wheeler
119132,2023,Tata Motors,Iqube,BEV,Eligible,130,3870389,3,Premium,Short,2 Wheeler
119133,2023,Ather Energy,Atto 3,BEV,Eligible,217,3963282,3,Premium,Medium,4 Wheeler
119134,2023,Ola Electric,Iqube,BEV,Eligible,439,2226279,3,Midrange,Long,2 Wheeler
119135,2023,Ola Electric,450X,PHEV,Eligible,399,3569815,3,Premium,Medium,2 Wheeler
119136,2023,Ola Electric,Iqube,BEV,Eligible,510,3298325,3,Premium,Long,2 Wheeler
119137,2023,Byd India,Atto 3,BEV,Not Eligible,274,2640646,3,Midrange,Medium,4 Wheeler
119138,2023,Mg Motor India,Zs Ev,BEV,Eligible,235,1965839,3,Midrange,Medium,4 Wheeler
119139,2023,Ola Electric,Kona Ev,BEV,Not Eligible,312,1295666,3,Budget,Medium,4 Wheeler
119140,2023,Mg Motor India,S1 Pro,PHEV,Eligible,203,1261896,3,Budget,Medium,2 Wheeler
119141,2023,Byd India,Xuv400,BEV,Eligible,106,1694540,3,Midrange,Short,4 Wheeler
119142,2023,Byd India,Zs Ev,BEV,Eligible,155,2808478,3,Midrange,Short,4 Wheeler
119143,2023,Tata Motors,Zs Ev,BEV,Eligible,394,4470828,3,Premium,Medium,4 Wheeler
119144,2023,Tata Motors,Nexon Ev,BEV,Eligible,293,3714329,3,Premium,Medium,4 Wheeler
119145,2023,Mg Motor India,Xuv400,BEV,Eligible,136,1823835,3,Midrange,Short,4 Wheeler
119146,2023,Hyundai Ev,Kona Ev,BEV,Eligible,422,1549318,3,Midrange,Long,4 Wheeler
119147,2023,Hyundai Ev,450X,BEV,Eligible,166,2569387,3,Midrange,Short,2 Wheeler
119148,2023,Ather Energy,Nexon Ev,BEV,Eligible,289,3273148,3,Premium,Medium,4 Wheeler
119149,2023,Ather Energy,450X,BEV,Eligible,479,3986725,3,Premium,Long,2 Wheeler
119150,2023,Hyundai Ev,Iqube,BEV,Eligible,440,2598060,3,Midrange,Long,2 Wheeler
119151,2023,Mahindra Electric,Xuv400,BEV,Eligible,193,3549558,3,Premium,Short,4 Wheeler
119152,2023,Ather Energy,S1 Pro,PHEV,Not Eligible,180,2578802,3,Midrange,Short,2 Wheeler
119153,2023,Mg Motor India,S1 Pro,BEV,Not Eligible,206,3826717,3,Premium,Medium,2 Wheeler
119154,2023,Hyundai Ev,S1 Pro,BEV,Not Eligible,230,3712971,3,Premium,Medium,2 Wheeler
119155,2023,Mahindra Electric,450X,BEV,Eligible,506,1705211,3,Midrange,Long,2 Wheeler
119156,2023,Tvs Motor,Iqube,BEV,Eligible,281,4191895,3,Premium,Medium,2 Wheeler
119157,2023,Tvs Motor,450X,PHEV,Eligible,144,3506003,3,Premium,Short,2 Wheeler
119158,2023,Tata Motors,Xuv400,BEV,Eligible,457,2097121,3,Midrange,Long,4 Wheeler
119159,2023,Hyundai Ev,Xuv400,BEV,Eligible,343,3618473,3,Premium,Medium,4 Wheeler
119160,2023,Mahindra Electric,Iqube,PHEV,Eligible,487,4012047,3,Premium,Long,2 Wheeler
119161,2023,Ola Electric,S1 Pro,BEV,Not Eligible,323,2385283,3,Midrange,Medium,2 Wheeler
119162,2023,Tvs Motor,Xuv400,BEV,Eligible,273,3510926,3,Premium,Medium,4 Wheeler
119163,2023,Hyundai Ev,Xuv400,BEV,Not Eligible,102,3711435,3,Premium,Short,4 Wheeler
119164,2023,Byd India,Iqube,BEV,Eligible,434,2756539,3,Midrange,Long,2 Wheeler
119165,2023,Ola Electric,Iqube,BEV,Eligible,271,1181732,3,Budget,Medium,2 Wheeler
119166,2023,Mahindra Electric,Iqube,BEV,Not Eligible,129,1872673,3,Midrange,Short,2 Wheeler
119167,2023,Byd India,Atto 3,BEV,Not Eligible,378,957270,3,Budget,Medium,4 Wheeler
119168,2023,Hyundai Ev,Atto 3,BEV,Eligible,407,2356332,3,Midrange,Long,4 Wheeler
119169,2023,Hyundai Ev,S1 Pro,BEV,Not Eligible,319,1924300,3,Midrange,Medium,2 Wheeler
119170,2023,Ola Electric,Nexon Ev,PHEV,Eligible,254,3453562,3,Premium,Medium,4 Wheeler
119171,2023,Byd India,S1 Pro,BEV,Eligible,353,4269900,3,Premium,Medium,2 Wheeler
119172,2023,Ather Energy,S1 Pro,BEV,Not Eligible,396,4447207,3,Premium,Medium,2 Wheeler
119173,2023,Tata Motors,Atto 3,BEV,Not Eligible,491,2053856,3,Midrange,Long,4 Wheeler
119174,2023,Tvs Motor,S1 Pro,BEV,Eligible,439,4232248,3,Premium,Long,2 Wheeler
119175,2023,Ather Energy,Atto 3,PHEV,Eligible,508,2055745,3,Midrange,Long,4 Wheeler
119176,2023,Tvs Motor,Xuv400,BEV,Eligible,449,2104391,3,Midrange,Long,4 Wheeler
119177,2023,Ather Energy,450X,BEV,Eligible,299,1191267,3,Budget,Medium,2 Wheeler
119178,2023,Mg Motor India,Zs Ev,BEV,Not Eligible,432,1438615,3,Budget,Long,4 Wheeler
119179,2023,Tvs Motor,Zs Ev,PHEV,Eligible,106,1186062,3,Budget,Short,4 Wheeler
119180,2023,Mg Motor India,Nexon Ev,BEV,Eligible,295,1619679,3,Midrange,Medium,4 Wheeler
119181,2023,Tata Motors,Zs Ev,PHEV,Eligible,268,1099822,3,Budget,Medium,4 Wheeler
119182,2023,Ather Energy,Kona Ev,BEV,Eligible,87,3231575,3,Premium,Short,4 Wheeler
119183,2023,Tvs Motor,Nexon Ev,BEV,Eligible,215,2734242,3,Midrange,Medium,4 Wheeler
119184,2023,Mahindra Electric,Kona Ev,BEV,Not Eligible,113,2419763,3,Midrange,Short,4 Wheeler
119185,2023,Mg Motor India,Xuv400,PHEV,Eligible,245,2081592,3,Midrange,Medium,4 Wheeler
119186,2023,Ather Energy,Kona Ev,BEV,Eligible,302,3273304,3,Premium,Medium,4 Wheeler
119187,2023,Hyundai Ev,Zs Ev,BEV,Eligible,489,3660353,3,Premium,Long,4 Wheeler
119188,2023,Ola Electric,S1 Pro,BEV,Not Eligible,325,2857666,3,Midrange,Medium,2 Wheeler
119189,2023,Ather Energy,Iqube,BEV,Not Eligible,153,2317169,3,Midrange,Short,2 Wheeler
119190,2023,Mahindra Electric,Atto 3,BEV,Eligible,465,2987637,3,Midrange,Long,4 Wheeler
119191,2023,Ola Electric,Atto 3,BEV,Eligible,140,3901513,3,Premium,Short,4 Wheeler
119192,2023,Hyundai Ev,Atto 3,BEV,Eligible,473,2948106,3,Midrange,Long,4 Wheeler
119193,2023,Ather Energy,Zs Ev,PHEV,Eligible,93,3349491,3,Premium,Short,4 Wheeler
119194,2023,Hyundai Ev,Xuv400,BEV,Eligible,484,2638346,3,Midrange,Long,4 Wheeler
119195,2023,Mahindra Electric,Nexon Ev,BEV,Eligible,315,3302924,3,Premium,Medium,4 Wheeler
119196,2023,Ola Electric,Iqube,BEV,Not Eligible,248,2368662,3,Midrange,Medium,2 Wheeler
119197,2023,Byd India,Iqube,BEV,Eligible,149,2939418,3,Midrange,Short,2 Wheeler
119198,2023,Mahindra Electric,Xuv400,BEV,Eligible,182,2208231,3,Midrange,Short,4 Wheeler
119199,2023,Byd India,Iqube,BEV,Eligible,131,1819099,3,Midrange,Short,2 Wheeler
119200,2023,Hyundai Ev,Kona Ev,BEV,Eligible,343,956681,3,Budget,Medium,4 Wheeler
119201,2023,Mg Motor India,450X,BEV,Eligible,440,4184567,3,Premium,Long,2 Wheeler
119202,2023,Tata Motors,Kona Ev,BEV,Eligible,276,4483178,3,Premium,Medium,4 Wheeler
119203,2023,Byd India,Atto 3,BEV,Eligible,171,1067352,3,Budget,Short,4 Wheeler
119204,2023,Ather Energy,Iqube,BEV,Not Eligible,447,1114090,3,Budget,Long,2 Wheeler
119205,2023,Ola Electric,Kona Ev,PHEV,Not Eligible,162,4479106,3,Premium,Short,4 Wheeler
119206,2023,Tata Motors,Zs Ev,BEV,Eligible,383,3426054,3,Premium,Medium,4 Wheeler
119207,2023,Tata Motors,Xuv400,BEV,Eligible,317,983110,3,Budget,Medium,4 Wheeler
119208,2023,Byd India,Zs Ev,BEV,Not Eligible,131,3527550,3,Premium,Short,4 Wheeler
119209,2023,Tvs Motor,Xuv400,BEV,Eligible,292,1635696,3,Midrange,Medium,4 Wheeler
119210,2023,Mahindra Electric,Atto 3,BEV,Not Eligible,240,3161975,3,Premium,Medium,4 Wheeler
119211,2023,Ola Electric,Kona Ev,PHEV,Eligible,149,2041658,3,Midrange,Short,4 Wheeler
119212,2023,Ola Electric,Xuv400,PHEV,Eligible,88,1618450,3,Midrange,Short,4 Wheeler
119213,2023,Ola Electric,Atto 3,BEV,Not Eligible,477,927721,3,Budget,Long,4 Wheeler
119214,2023,Byd India,Atto 3,BEV,Not Eligible,278,2348593,3,Midrange,Medium,4 Wheeler
119215,2023,Tata Motors,Xuv400,BEV,Eligible,458,4074797,3,Premium,Long,4 Wheeler
119216,2023,Tvs Motor,450X,PHEV,Eligible,99,2165499,3,Midrange,Short,2 Wheeler
119217,2023,Byd India,Iqube,BEV,Not Eligible,390,1040988,3,Budget,Medium,2 Wheeler
119218,2023,Mg Motor India,Xuv400,BEV,Not Eligible,378,934713,3,Budget,Medium,4 Wheeler
119219,2023,Tvs Motor,Nexon Ev,BEV,Eligible,393,3102747,3,Premium,Medium,4 Wheeler
119220,2023,Ola Electric,Zs Ev,PHEV,Eligible,479,1385575,3,Budget,Long,4 Wheeler
119221,2023,Mg Motor India,Xuv400,BEV,Not Eligible,89,3910162,3,Premium,Short,4 Wheeler
119222,2023,Byd India,S1 Pro,BEV,Eligible,362,1842683,3,Midrange,Medium,2 Wheeler
119223,2023,Mahindra Electric,Iqube,BEV,Not Eligible,217,1560377,3,Midrange,Medium,2 Wheeler
119224,2023,Tvs Motor,Xuv400,BEV,Not Eligible,249,3582527,3,Premium,Medium,4 Wheeler
119225,2023,Hyundai Ev,Atto 3,BEV,Eligible,417,1507477,3,Midrange,Long,4 Wheeler
119226,2023,Byd India,S1 Pro,BEV,Eligible,428,4031519,3,Premium,Long,2 Wheeler
119227,2023,Mg Motor India,Nexon Ev,BEV,Eligible,309,3273668,3,Premium,Medium,4 Wheeler
119228,2023,Byd India,Iqube,BEV,Eligible,480,4346536,3,Premium,Long,2 Wheeler
119229,2023,Tata Motors,Iqube,PHEV,Eligible,240,1607979,3,Midrange,Medium,2 Wheeler
119230,2023,Tata Motors,450X,BEV,Eligible,100,3166170,3,Premium,Short,2 Wheeler
119231,2023,Byd India,Iqube,BEV,Eligible,397,955204,3,Budget,Medium,2 Wheeler
119232,2023,Hyundai Ev,Atto 3,BEV,Eligible,82,2471531,3,Midrange,Short,4 Wheeler
119233,2023,Ola Electric,Nexon Ev,BEV,Eligible,392,2243371,3,Midrange,Medium,4 Wheeler
119234,2023,Mahindra Electric,450X,BEV,Eligible,419,2697041,3,Midrange,Long,2 Wheeler
119235,2023,Ola Electric,Zs Ev,BEV,Eligible,158,4422361,3,Premium,Short,4 Wheeler
119236,2023,Ola Electric,Atto 3,BEV,Eligible,223,3231489,3,Premium,Medium,4 Wheeler
119237,2023,Byd India,Zs Ev,BEV,Not Eligible,159,4477561,3,Premium,Short,4 Wheeler
119238,2023,Ola Electric,Xuv400,BEV,Eligible,154,3530206,3,Premium,Short,4 Wheeler
119239,2023,Byd India,Nexon Ev,PHEV,Eligible,430,2841927,3,Midrange,Long,4 Wheeler
119240,2023,Byd India,Xuv400,BEV,Eligible,262,4382948,3,Premium,Medium,4 Wheeler
119241,2023,Mahindra Electric,Atto 3,BEV,Not Eligible,110,2674221,3,Midrange,Short,4 Wheeler
119242,2023,Ather Energy,Iqube,BEV,Eligible,223,2467832,3,Midrange,Medium,2 Wheeler
119243,2023,Ather Energy,Kona Ev,BEV,Eligible,105,3386433,3,Premium,Short,4 Wheeler
119244,2023,Byd India,Kona Ev,PHEV,Eligible,448,2649545,3,Midrange,Long,4 Wheeler
119245,2023,Tata Motors,Kona Ev,BEV,Eligible,511,1203123,3,Budget,Long,4 Wheeler
119246,2023,Mg Motor India,450X,BEV,Eligible,281,4289890,3,Premium,Medium,2 Wheeler
119247,2023,Hyundai Ev,Atto 3,PHEV,Eligible,100,4381295,3,Premium,Short,4 Wheeler
119248,2023,Mg Motor India,Iqube,BEV,Eligible,351,3860626,3,Premium,Medium,2 Wheeler
119249,2023,Ola Electric,450X,BEV,Not Eligible,349,1114258,3,Budget,Medium,2 Wheeler
119250,2023,Ola Electric,450X,BEV,Eligible,166,3894975,3,Premium,Short,2 Wheeler
119251,2023,Mg Motor India,Zs Ev,BEV,Not Eligible,94,1678369,3,Midrange,Short,4 Wheeler
119252,2023,Tvs Motor,Nexon Ev,BEV,Eligible,319,2916307,3,Midrange,Medium,4 Wheeler
119253,2023,Tata Motors,Kona Ev,BEV,Eligible,142,2815726,3,Midrange,Short,4 Wheeler
119254,2023,Tata Motors,S1 Pro,BEV,Eligible,472,910439,3,Budget,Long,2 Wheeler
119255,2023,Tata Motors,Atto 3,BEV,Eligible,327,3985167,3,Premium,Medium,4 Wheeler
119256,2023,Tata Motors,Nexon Ev,BEV,Eligible,128,3889386,3,Premium,Short,4 Wheeler
119257,2023,Ather Energy,S1 Pro,BEV,Not Eligible,389,4229185,3,Premium,Medium,2 Wheeler
119258,2023,Hyundai Ev,Xuv400,BEV,Eligible,244,2216950,3,Midrange,Medium,4 Wheeler
119259,2023,Tata Motors,Atto 3,BEV,Not Eligible,313,2632610,3,Midrange,Medium,4 Wheeler
119260,2023,Tata Motors,Zs Ev,BEV,Eligible,134,3487847,3,Premium,Short,4 Wheeler
119261,2023,Ather Energy,Nexon Ev,BEV,Eligible,312,4448157,3,Premium,Medium,4 Wheeler
119262,2023,Tata Motors,S1 Pro,BEV,Eligible,186,990158,3,Budget,Short,2 Wheeler
119263,2023,Mg Motor India,Iqube,BEV,Eligible,120,2090433,3,Midrange,Short,2 Wheeler
119264,2023,Mahindra Electric,Atto 3,BEV,Eligible,118,2948412,3,Midrange,Short,4 Wheeler
119265,2023,Byd India,Xuv400,BEV,Not Eligible,368,3553154,3,Premium,Medium,4 Wheeler
119266,2023,Ather Energy,Nexon Ev,BEV,Eligible,114,3764528,3,Premium,Short,4 Wheeler
119267,2023,Ather Energy,Zs Ev,PHEV,Eligible,499,3980222,3,Premium,Long,4 Wheeler
119268,2023,Mg Motor India,Kona Ev,BEV,Eligible,307,2939111,3,Midrange,Medium,4 Wheeler
119269,2023,Mahindra Electric,450X,BEV,Eligible,233,2724442,3,Midrange,Medium,2 Wheeler
119270,2023,Ather Energy,Nexon Ev,BEV,Eligible,225,3734598,3,Premium,Medium,4 Wheeler
119271,2023,Hyundai Ev,Nexon Ev,PHEV,Eligible,423,2010454,3,Midrange,Long,4 Wheeler
119272,2023,Tvs Motor,Zs Ev,BEV,Eligible,327,4483840,3,Premium,Medium,4 Wheeler
119273,2023,Ather Energy,Iqube,BEV,Eligible,199,4181262,3,Premium,Short,2 Wheeler
119274,2023,Byd India,Xuv400,BEV,Eligible,358,987183,3,Budget,Medium,4 Wheeler
119275,2023,Mg Motor India,S1 Pro,PHEV,Not Eligible,194,1327248,3,Budget,Short,2 Wheeler
119276,2023,Tvs Motor,Atto 3,BEV,Eligible,206,3068002,3,Premium,Medium,4 Wheeler
119277,2023,Byd India,Iqube,BEV,Not Eligible,444,3381212,3,Premium,Long,2 Wheeler
119278,2023,Byd India,450X,BEV,Eligible,303,1132778,3,Budget,Medium,2 Wheeler
119279,2023,Tata Motors,Iqube,PHEV,Eligible,265,3897892,3,Premium,Medium,2 Wheeler
119280,2023,Tvs Motor,Iqube,BEV,Eligible,293,3656136,3,Premium,Medium,2 Wheeler
119281,2023,Mg Motor India,Nexon Ev,BEV,Eligible,129,4191472,3,Premium,Short,4 Wheeler
119282,2023,Byd India,S1 Pro,BEV,Eligible,146,3363561,3,Premium,Short,2 Wheeler
119283,2023,Byd India,Kona Ev,BEV,Not Eligible,211,2271457,3,Midrange,Medium,4 Wheeler
119284,2023,Ola Electric,Kona Ev,BEV,Not Eligible,180,2223976,3,Midrange,Short,4 Wheeler
119285,2023,Tata Motors,Atto 3,PHEV,Eligible,170,1356070,3,Budget,Short,4 Wheeler
119286,2023,Ather Energy,Atto 3,BEV,Eligible,248,2350399,3,Midrange,Medium,4 Wheeler
119287,2023,Mahindra Electric,Zs Ev,BEV,Eligible,170,2716822,3,Midrange,Short,4 Wheeler
119288,2023,Tvs Motor,450X,BEV,Eligible,203,2518481,3,Midrange,Medium,2 Wheeler
119289,2023,Tvs Motor,Xuv400,BEV,Eligible,519,4076931,3,Premium,Long,4 Wheeler
119290,2023,Ola Electric,Kona Ev,BEV,Eligible,176,3974782,3,Premium,Short,4 Wheeler
119291,2023,Ather Energy,Atto 3,BEV,Not Eligible,488,2132361,3,Midrange,Long,4 Wheeler
119292,2023,Ather Energy,Kona Ev,BEV,Not Eligible,157,3949858,3,Premium,Short,4 Wheeler
119293,2023,Tata Motors,Nexon Ev,BEV,Eligible,185,3540588,3,Premium,Short,4 Wheeler
119294,2023,Hyundai Ev,Zs Ev,BEV,Eligible,272,4157628,3,Premium,Medium,4 Wheeler
119295,2023,Ather Energy,Nexon Ev,BEV,Eligible,152,3590241,3,Premium,Short,4 Wheeler
119296,2023,Byd India,Atto 3,BEV,Eligible,191,1107435,3,Budget,Short,4 Wheeler
119297,2023,Mahindra Electric,S1 Pro,BEV,Eligible,91,1391317,3,Budget,Short,2 Wheeler
119298,2023,Mahindra Electric,450X,BEV,Eligible,397,3059923,3,Premium,Medium,2 Wheeler
119299,2023,Hyundai Ev,Nexon Ev,BEV,Eligible,212,4159737,3,Premium,Medium,4 Wheeler
119300,2023,Byd India,Zs Ev,BEV,Eligible,262,3085626,3,Premium,Medium,4 Wheeler
119301,2023,Tata Motors,Kona Ev,BEV,Eligible,216,3726793,3,Premium,Medium,4 Wheeler
119302,2023,Ather Energy,Kona Ev,BEV,Eligible,509,2515500,3,Midrange,Long,4 Wheeler
119303,2023,Mg Motor India,450X,BEV,Eligible,456,2406790,3,Midrange,Long,2 Wheeler
119304,2023,Hyundai Ev,Nexon Ev,BEV,Eligible,344,3788780,3,Premium,Medium,4 Wheeler
119305,2023,Tvs Motor,Zs Ev,BEV,Not Eligible,239,2645404,3,Midrange,Medium,4 Wheeler
119306,2023,Mg Motor India,Xuv400,BEV,Eligible,289,3695879,3,Premium,Medium,4 Wheeler
119307,2023,Hyundai Ev,S1 Pro,BEV,Eligible,96,990344,3,Budget,Short,2 Wheeler
119308,2023,Mahindra Electric,Nexon Ev,BEV,Eligible,393,1398163,3,Budget,Medium,4 Wheeler
119309,2023,Mg Motor India,Zs Ev,BEV,Eligible,218,3746381,3,Premium,Medium,4 Wheeler
119310,2023,Hyundai Ev,Xuv400,BEV,Eligible,463,2168125,3,Midrange,Long,4 Wheeler
119311,2023,Mahindra Electric,S1 Pro,BEV,Eligible,241,1212356,3,Budget,Medium,2 Wheeler
119312,2023,Ather Energy,Xuv400,PHEV,Eligible,317,3992202,3,Premium,Medium,4 Wheeler
119313,2023,Byd India,Nexon Ev,BEV,Eligible,329,1656018,3,Midrange,Medium,4 Wheeler
119314,2023,Ola Electric,Atto 3,BEV,Eligible,415,2633301,3,Midrange,Long,4 Wheeler
119315,2023,Tata Motors,Xuv400,BEV,Eligible,129,3100048,3,Premium,Short,4 Wheeler
119316,2023,Mg Motor India,Xuv400,BEV,Eligible,511,4289483,3,Premium,Long,4 Wheeler
119317,2023,Byd India,Nexon Ev,PHEV,Eligible,447,3440704,3,Premium,Long,4 Wheeler
119318,2023,Hyundai Ev,Iqube,BEV,Eligible,288,2426327,3,Midrange,Medium,2 Wheeler
119319,2023,Tvs Motor,Xuv400,BEV,Not Eligible,403,1018623,3,Budget,Long,4 Wheeler
119320,2023,Tata Motors,S1 Pro,PHEV,Eligible,468,2438249,3,Midrange,Long,2 Wheeler
119321,2023,Ather Energy,Iqube,BEV,Eligible,177,4366574,3,Premium,Short,2 Wheeler
119322,2023,Hyundai Ev,Xuv400,BEV,Not Eligible,459,1749941,3,Midrange,Long,4 Wheeler
119323,2023,Mahindra Electric,Iqube,BEV,Eligible,269,3581973,3,Premium,Medium,2 Wheeler
119324,2023,Mg Motor India,Atto 3,BEV,Eligible,377,2850947,3,Midrange,Medium,4 Wheeler
119325,2023,Ather Energy,Zs Ev,BEV,Eligible,243,3018364,3,Premium,Medium,4 Wheeler
119326,2023,Hyundai Ev,Xuv400,BEV,Eligible,477,2692400,3,Midrange,Long,4 Wheeler
119327,2023,Byd India,Zs Ev,BEV,Eligible,302,3982646,3,Premium,Medium,4 Wheeler
119328,2023,Hyundai Ev,Zs Ev,BEV,Not Eligible,512,2838576,3,Midrange,Long,4 Wheeler
119329,2023,Tata Motors,Zs Ev,PHEV,Eligible,177,980652,3,Budget,Short,4 Wheeler
119330,2023,Byd India,Atto 3,BEV,Eligible,296,3732936,3,Premium,Medium,4 Wheeler
119331,2023,Mg Motor India,Xuv400,BEV,Eligible,324,2378045,3,Midrange,Medium,4 Wheeler
119332,2023,Ola Electric,S1 Pro,BEV,Eligible,481,4433526,3,Premium,Long,2 Wheeler
119333,2023,Tata Motors,Nexon Ev,PHEV,Eligible,262,1180388,3,Budget,Medium,4 Wheeler
119334,2023,Ola Electric,450X,BEV,Not Eligible,355,3299958,3,Premium,Medium,2 Wheeler
119335,2023,Ather Energy,Iqube,BEV,Eligible,378,1613671,3,Midrange,Medium,2 Wheeler
119336,2023,Tvs Motor,Iqube,PHEV,Eligible,104,4495687,3,Premium,Short,2 Wheeler
119337,2023,Byd India,Iqube,BEV,Not Eligible,333,4452285,3,Premium,Medium,2 Wheeler
119338,2023,Mg Motor India,Nexon Ev,BEV,Eligible,222,1424167,3,Budget,Medium,4 Wheeler
119339,2023,Ola Electric,Iqube,BEV,Not Eligible,176,2597289,3,Midrange,Short,2 Wheeler
119340,2023,Mahindra Electric,Zs Ev,BEV,Eligible,508,2666960,3,Midrange,Long,4 Wheeler
119341,2023,Mahindra Electric,Xuv400,BEV,Eligible,377,1051425,3,Budget,Medium,4 Wheeler
119342,2023,Ather Energy,Zs Ev,PHEV,Not Eligible,157,3775657,3,Premium,Short,4 Wheeler
119343,2023,Mg Motor India,S1 Pro,BEV,Eligible,206,4447355,3,Premium,Medium,2 Wheeler
119344,2023,Tvs Motor,Zs Ev,BEV,Not Eligible,381,2657129,3,Midrange,Medium,4 Wheeler
119345,2023,Ola Electric,Kona Ev,BEV,Eligible,341,1277709,3,Budget,Medium,4 Wheeler
119346,2023,Hyundai Ev,Nexon Ev,BEV,Eligible,193,1694360,3,Midrange,Short,4 Wheeler
119347,2023,Tvs Motor,Xuv400,BEV,Eligible,471,1452383,3,Budget,Long,4 Wheeler
119348,2023,Ola Electric,Iqube,BEV,Eligible,441,3533396,3,Premium,Long,2 Wheeler
119349,2023,Ola Electric,Zs Ev,PHEV,Eligible,417,1765396,3,Midrange,Long,4 Wheeler
119350,2023,Byd India,Zs Ev,BEV,Eligible,480,2345808,3,Midrange,Long,4 Wheeler
119351,2023,Mg Motor India,S1 Pro,BEV,Eligible,220,1865723,3,Midrange,Medium,2 Wheeler
119352,2023,Tata Motors,S1 Pro,BEV,Eligible,219,1253217,3,Budget,Medium,2 Wheeler
119353,2023,Mg Motor India,Iqube,BEV,Eligible,455,3876483,3,Premium,Long,2 Wheeler
119354,2023,Ather Energy,450X,BEV,Eligible,144,3186285,3,Premium,Short,2 Wheeler
119355,2023,Mahindra Electric,Kona Ev,BEV,Eligible,96,4304668,3,Premium,Short,4 Wheeler
119356,2023,Tata Motors,Nexon Ev,BEV,Eligible,396,3142281,3,Premium,Medium,4 Wheeler
119357,2023,Mg Motor India,Kona Ev,BEV,Eligible,402,3610272,3,Premium,Long,4 Wheeler
119358,2023,Mahindra Electric,Atto 3,BEV,Eligible,341,3539519,3,Premium,Medium,4 Wheeler
119359,2023,Ola Electric,Atto 3,BEV,Not Eligible,402,1820446,3,Midrange,Long,4 Wheeler
119360,2023,Tata Motors,Nexon Ev,BEV,Eligible,160,3497663,3,Premium,Short,4 Wheeler
119361,2023,Mg Motor India,Iqube,BEV,Eligible,491,2303654,3,Midrange,Long,2 Wheeler
119362,2023,Tvs Motor,Iqube,BEV,Eligible,167,1369836,3,Budget,Short,2 Wheeler
119363,2023,Tvs Motor,Atto 3,BEV,Eligible,473,3992258,3,Premium,Long,4 Wheeler
119364,2023,Ola Electric,Zs Ev,BEV,Not Eligible,317,4469123,3,Premium,Medium,4 Wheeler
119365,2023,Mahindra Electric,Zs Ev,BEV,Eligible,383,919752,3,Budget,Medium,4 Wheeler
119366,2023,Tata Motors,Zs Ev,BEV,Not Eligible,385,4005554,3,Premium,Medium,4 Wheeler
119367,2023,Tvs Motor,Zs Ev,PHEV,Eligible,489,1765508,3,Midrange,Long,4 Wheeler
119368,2023,Mg Motor India,Atto 3,BEV,Eligible,262,3463219,3,Premium,Medium,4 Wheeler
119369,2023,Tata Motors,Nexon Ev,BEV,Eligible,146,2775831,3,Midrange,Short,4 Wheeler
119370,2023,Tvs Motor,450X,PHEV,Eligible,370,1100930,3,Budget,Medium,2 Wheeler
119371,2023,Ather Energy,S1 Pro,BEV,Not Eligible,510,1365873,3,Budget,Long,2 Wheeler
119372,2023,Mahindra Electric,Iqube,BEV,Eligible,395,3194149,3,Premium,Medium,2 Wheeler
119373,2023,Ola Electric,Nexon Ev,BEV,Not Eligible,104,1362085,3,Budget,Short,4 Wheeler
